Neutral Citation,Judge,Court,Link,Judge ID
2021_IECA_16,Noonan J.,Court of Appeal,https://en.wikipedia.org//wiki/Seamus_Noonan,23253
2021_IECA_16,Binchy J.,Court of Appeal,https://en.wikipedia.org//wiki/Donald_Binchy,58114
2021_IECA_50,Whelan J.,Court of Appeal,https://en.wikipedia.org//wiki/M%C3%A1ire_Whelan,49920
2021_IECA_50,Faherty J.,Court of Appeal,https://en.wikipedia.org//wiki/Mary_Faherty,2494
2021_IECA_50,Collins J.,Court of Appeal,https://en.wikipedia.org//wiki/Maurice_Collins_(judge),29689
2021_IEHC_10,"Burns, Paul J.",High Court,https://en.wikipedia.org//wiki/Paul_Burns_(judge),7210
2021_IEHC_100,Burns J.,High Court,https://en.wikipedia.org//wiki/Tara_Burns,28461
2021_IEHC_108,Binchy J.,Court of Appeal,https://en.wikipedia.org//wiki/Donald_Binchy,58114
2021_IEHC_109,Binchy J.,Court of Appeal,https://en.wikipedia.org//wiki/Donald_Binchy,58114
2021_IEHC_137,"Burns, Paul J.",High Court,https://en.wikipedia.org//wiki/Paul_Burns_(judge),7210
2021_IEHC_17,Barrett J.,High Court,https://en.wikipedia.org//wiki/Max_Barrett_(judge),59347
2021_IEHC_27,"Burns, Paul J.",High Court,https://en.wikipedia.org//wiki/Paul_Burns_(judge),7210
2021_IEHC_29,Burns J.,High Court,https://en.wikipedia.org//wiki/Tara_Burns,28461
2021_IEHC_3,"Burns, Paul J.",High Court,https://en.wikipedia.org//wiki/Paul_Burns_(judge),7210
2021_IEHC_31,"Burns, Paul J.",High Court,https://en.wikipedia.org//wiki/Paul_Burns_(judge),7210
2021_IEHC_32,Barrett J.,High Court,https://en.wikipedia.org//wiki/Max_Barrett_(judge),59347
2021_IEHC_38,"Burns, Paul J.",High Court,https://en.wikipedia.org//wiki/Paul_Burns_(judge),7210
2021_IEHC_4,"Burns, Paul J.",High Court,https://en.wikipedia.org//wiki/Paul_Burns_(judge),7210
2021_IEHC_40,Burns J.,High Court,https://en.wikipedia.org//wiki/Tara_Burns,28461
2021_IEHC_44,Sanfey J.,High Court,https://en.wikipedia.org//wiki/Mark_Sanfey,46967
2021_IEHC_50,"Burns, Paul J.",High Court,https://en.wikipedia.org//wiki/Paul_Burns_(judge),7210
2021_IEHC_61,"Burns, Paul J.",High Court,https://en.wikipedia.org//wiki/Paul_Burns_(judge),7210
2021_IEHC_62,Burns J.,High Court,https://en.wikipedia.org//wiki/Tara_Burns,28461
2021_IEHC_63,Burns J.,High Court,https://en.wikipedia.org//wiki/Tara_Burns,28461
2021_IEHC_73,"Burns, Paul J.",High Court,https://en.wikipedia.org//wiki/Paul_Burns_(judge),7210
2021_IEHC_74,"Burns, Paul J.",High Court,https://en.wikipedia.org//wiki/Paul_Burns_(judge),7210
2021_IEHC_76,Humphreys J.,High Court,https://en.wikipedia.org//wiki/Richard_Humphreys_(judge),3783
2021_IEHC_82,Barrett J.,High Court,https://en.wikipedia.org//wiki/Max_Barrett_(judge),59347
2021_IEHC_85,Burns J.,High Court,https://en.wikipedia.org//wiki/Tara_Burns,28461
2021_IEHC_89,"Burns, Paul J.",High Court,https://en.wikipedia.org//wiki/Paul_Burns_(judge),7210
2021_IEHC_90,"Burns, Paul J.",High Court,https://en.wikipedia.org//wiki/Paul_Burns_(judge),7210
2021_IEHC_95,"Burns, Paul J.",High Court,https://en.wikipedia.org//wiki/Paul_Burns_(judge),7210
2021_IESC_6,"Clarke, C.J.",Supreme Court,https://en.wikipedia.org/wiki/Frank_Clarke_(judge),22458
2021_IESC_6,MacMenamin J.,Supreme Court,https://en.wikipedia.org/wiki/Frank_Clarke_(judge),20749
2021_IESC_6,Dunne J.,Supreme Court,https://en.wikipedia.org//wiki/Elizabeth_Dunne,26176
2021_IESC_6,Charleton J.,Supreme Court,https://en.wikipedia.org//wiki/Peter_Charleton,60366
2021_IESC_6,O'Malley J.,Supreme Court,https://en.wikipedia.org//wiki/Iseult_O%27Malley,7730
2019_IEHC_950,Eagar J.,High Court,https://en.wikipedia.org//wiki/Robert_Eagar,35663
2020_IECA_135,Noonan J.,Court of Appeal,https://en.wikipedia.org//wiki/Seamus_Noonan,23253
2020_IECA_135,Haughton J.,Court of Appeal,https://en.wikipedia.org//wiki/Robert_Haughton,12919
2020_IECA_135,Power J.,Court of Appeal,https://en.wikipedia.org//wiki/Ann_Power,37651
2020_IECA_141,Birmingham P.,Supreme Court,https://en.wikipedia.org//wiki/George_Birmingham,14013
2020_IECA_141,Birmingham P.,Court of Appeal,https://en.wikipedia.org//wiki/George_Birmingham,14013
2020_IECA_141,Edwards J.,Court of Appeal,https://en.wikipedia.org//wiki/John_A._Edwards,25997
2020_IECA_141,McCarthy J.,Court of Appeal,https://en.wikipedia.org//wiki/Patrick_McCarthy_(judge),51049
2020_IECA_159,Birmingham P.,Supreme Court,https://en.wikipedia.org//wiki/George_Birmingham,14013
2020_IECA_159,Birmingham P.,Court of Appeal,https://en.wikipedia.org//wiki/George_Birmingham,14013
2020_IECA_159,Edwards J.,Court of Appeal,https://en.wikipedia.org//wiki/John_A._Edwards,25997
2020_IECA_159,Donnelly J.,Court of Appeal,https://en.wikipedia.org//wiki/Aileen_Donnelly,43866
2020_IECA_184,Faherty J.,Court of Appeal,https://en.wikipedia.org//wiki/Mary_Faherty,2494
2020_IECA_184,Haughton J.,Court of Appeal,https://en.wikipedia.org//wiki/Robert_Haughton,12919
2020_IECA_184,Power J.,Court of Appeal,https://en.wikipedia.org//wiki/Ann_Power,37651
2020_IEHC_171,Humphreys J.,High Court,https://en.wikipedia.org//wiki/Richard_Humphreys_(judge),3783
2020_IEHC_179,Barrett J.,High Court,https://en.wikipedia.org//wiki/Max_Barrett_(judge),59347
2020_IEHC_202,McDermott J.,High Court,https://en.wikipedia.org//wiki/Paul_McDermott_(judge),56335
2020_IEHC_269,"Burns, Paul J.",High Court,https://en.wikipedia.org//wiki/Paul_Burns_(judge),7210
2020_IEHC_270,"Burns, Paul J.",High Court,https://en.wikipedia.org//wiki/Paul_Burns_(judge),7210
2020_IEHC_283,Humphreys J.,High Court,https://en.wikipedia.org//wiki/Richard_Humphreys_(judge),3783
2020_IEHC_285,"Burns, Paul J.",High Court,https://en.wikipedia.org//wiki/Paul_Burns_(judge),7210
2020_IEHC_299,"Burns, Paul J.",High Court,https://en.wikipedia.org//wiki/Paul_Burns_(judge),7210
2020_IEHC_304,Humphreys J.,High Court,https://en.wikipedia.org//wiki/Richard_Humphreys_(judge),3783
2020_IEHC_310,"Burns, Paul J.",High Court,https://en.wikipedia.org//wiki/Paul_Burns_(judge),7210
2020_IEHC_316,"Burns, Paul J.",High Court,https://en.wikipedia.org//wiki/Paul_Burns_(judge),7210
2020_IEHC_318,"Burns, Paul J.",High Court,https://en.wikipedia.org//wiki/Paul_Burns_(judge),7210
2020_IEHC_331,"Burns, Paul J.",High Court,https://en.wikipedia.org//wiki/Paul_Burns_(judge),7210
2020_IEHC_333,Humphreys J.,High Court,https://en.wikipedia.org//wiki/Richard_Humphreys_(judge),3783
2020_IEHC_413,Binchy J.,Court of Appeal,https://en.wikipedia.org//wiki/Donald_Binchy,58114
2020_IEHC_415,Binchy J.,Court of Appeal,https://en.wikipedia.org//wiki/Donald_Binchy,58114
2020_IEHC_416,Binchy J.,Court of Appeal,https://en.wikipedia.org//wiki/Donald_Binchy,58114
2020_IESC_27,"Clarke, C.J.",Supreme Court,https://en.wikipedia.org/wiki/Frank_Clarke_(judge),22458
2020_IESC_27,O'Donnell J.,Supreme Court,https://en.wikipedia.org/wiki/Donal_O%27Donnell,1552
2020_IESC_27,O'Donnell J.,Supreme Court,https://en.wikipedia.org/wiki/Donal_O%27Donnell,1552
2020_IESC_27,Dunne J.,Supreme Court,https://en.wikipedia.org//wiki/Elizabeth_Dunne,26176
2020_IESC_27,Charleton J.,Supreme Court,https://en.wikipedia.org//wiki/Peter_Charleton,60366
2020_IESC_27,Baker J.,Supreme Court,https://en.wikipedia.org//wiki/Marie_Baker,59697
2020_IESC_30,"Clarke, C.J.",Supreme Court,https://en.wikipedia.org/wiki/Frank_Clarke_(judge),22458
2020_IESC_30,Dunne J.,Supreme Court,https://en.wikipedia.org/wiki/Frank_Clarke_(judge),26176
2020_IESC_30,O'Malley J.,Supreme Court,https://en.wikipedia.org//wiki/Iseult_O%27Malley,7730
2020_IESC_30,Irvine P.,High Court,https://en.wikipedia.org/wiki/Mary_Irvine,6568
2020_IESC_30,Baker J.,Supreme Court,https://en.wikipedia.org//wiki/Marie_Baker,59697
2021_IECA_106,Donnelly J.,Court of Appeal,https://en.wikipedia.org//wiki/Aileen_Donnelly,43866
2021_IECA_106,Faherty J.,Court of Appeal,https://en.wikipedia.org//wiki/Mary_Faherty,2494
2021_IECA_106,Binchy J.,Court of Appeal,https://en.wikipedia.org//wiki/Donald_Binchy,58114
2021_IECA_111,Birmingham P.,Supreme Court,https://en.wikipedia.org//wiki/George_Birmingham,14013
2021_IECA_111,Birmingham P.,Court of Appeal,https://en.wikipedia.org//wiki/George_Birmingham,14013
2021_IECA_111,Binchy J.,Court of Appeal,https://en.wikipedia.org//wiki/Donald_Binchy,58114
2021_IECA_111,Pilkington J.,Court of Appeal,https://en.wikipedia.org//wiki/Teresa_Pilkington,57053
2021_IECA_119,Whelan J.,Court of Appeal,https://en.wikipedia.org//wiki/M%C3%A1ire_Whelan,49920
2021_IECA_119,Faherty J.,Court of Appeal,https://en.wikipedia.org//wiki/Mary_Faherty,2494
2021_IECA_119,Collins J.,Court of Appeal,https://en.wikipedia.org//wiki/Maurice_Collins_(judge),29689
2021_IECA_159,Birmingham P.,Supreme Court,https://en.wikipedia.org//wiki/George_Birmingham,14013
2021_IECA_159,Birmingham P.,Court of Appeal,https://en.wikipedia.org//wiki/George_Birmingham,14013
2021_IECA_159,Edwards J.,Court of Appeal,https://en.wikipedia.org//wiki/John_A._Edwards,25997
2021_IECA_159,Gearty J.,High Court,https://en.wikipedia.org//wiki/Mary_Rose_Gearty,16317
2021_IECA_165,Donnelly J.,Court of Appeal,https://en.wikipedia.org//wiki/Aileen_Donnelly,43866
2021_IECA_165,Ni Raifeartaigh J.,Court of Appeal,https://en.wikipedia.org/wiki/%C3%9Ana_N%C3%AD_Raifeartaigh,53073
2021_IECA_165,Collins J.,Court of Appeal,https://en.wikipedia.org//wiki/Maurice_Collins_(judge),29689
2021_IECA_188,Birmingham P.,Supreme Court,https://en.wikipedia.org//wiki/George_Birmingham,14013
2021_IECA_188,Birmingham P.,Court of Appeal,https://en.wikipedia.org//wiki/George_Birmingham,14013
2021_IECA_188,Edwards J.,Court of Appeal,https://en.wikipedia.org//wiki/John_A._Edwards,25997
2021_IECA_188,Donnelly J.,Court of Appeal,https://en.wikipedia.org//wiki/Aileen_Donnelly,43866
2021_IECA_209,Birmingham P.,Supreme Court,https://en.wikipedia.org//wiki/George_Birmingham,14013
2021_IECA_209,Birmingham P.,Court of Appeal,https://en.wikipedia.org//wiki/George_Birmingham,14013
2021_IECA_209,Edwards J.,Court of Appeal,https://en.wikipedia.org//wiki/John_A._Edwards,25997
2021_IECA_209,Collins J.,Court of Appeal,https://en.wikipedia.org//wiki/Maurice_Collins_(judge),29689
2021_IECA_210,Birmingham P.,Supreme Court,https://en.wikipedia.org//wiki/George_Birmingham,14013
2021_IECA_210,Birmingham P.,Court of Appeal,https://en.wikipedia.org//wiki/George_Birmingham,14013
2021_IECA_210,Edwards J.,Court of Appeal,https://en.wikipedia.org//wiki/John_A._Edwards,25997
2021_IECA_210,Collins J.,Court of Appeal,https://en.wikipedia.org//wiki/Maurice_Collins_(judge),29689
2021_IECA_219,Edwards J.,Court of Appeal,https://en.wikipedia.org//wiki/John_A._Edwards,25997
2021_IECA_219,Kennedy J.,Court of Appeal,https://en.wikipedia.org//wiki/Isobel_Kennedy,12485
2021_IECA_219,Binchy J.,Court of Appeal,https://en.wikipedia.org//wiki/Donald_Binchy,58114
2021_IECA_75,Birmingham P.,Supreme Court,https://en.wikipedia.org//wiki/George_Birmingham,14013
2021_IECA_75,Birmingham P.,Court of Appeal,https://en.wikipedia.org//wiki/George_Birmingham,14013
2021_IECA_75,McCarthy J.,Court of Appeal,https://en.wikipedia.org//wiki/Patrick_McCarthy_(judge),51049
2021_IECA_75,Kennedy J.,Court of Appeal,https://en.wikipedia.org//wiki/Isobel_Kennedy,12485
2021_IECA_79,Birmingham P.,Supreme Court,https://en.wikipedia.org//wiki/George_Birmingham,14013
2021_IECA_79,Birmingham P.,Court of Appeal,https://en.wikipedia.org//wiki/George_Birmingham,14013
2021_IECA_79,McCarthy J.,Court of Appeal,https://en.wikipedia.org//wiki/Patrick_McCarthy_(judge),51049
2021_IECA_79,Donnelly J.,Court of Appeal,https://en.wikipedia.org//wiki/Aileen_Donnelly,43866
2021_IECA_92,Birmingham P.,Supreme Court,https://en.wikipedia.org//wiki/George_Birmingham,14013
2021_IECA_92,Birmingham P.,Court of Appeal,https://en.wikipedia.org//wiki/George_Birmingham,14013
2021_IECA_92,Edwards J.,Court of Appeal,https://en.wikipedia.org//wiki/John_A._Edwards,25997
2021_IECA_92,Donnelly J.,Court of Appeal,https://en.wikipedia.org//wiki/Aileen_Donnelly,43866
2021_IECA_99,Faherty J.,Court of Appeal,https://en.wikipedia.org//wiki/Mary_Faherty,2494
2021_IECA_99,Power J.,Court of Appeal,https://en.wikipedia.org//wiki/Ann_Power,37651
2021_IECA_99,Murray J.,Supreme Court,https://en.wikipedia.org//wiki/Brian_Murray_(judge),2138
2021_IEHC_149,"Burns, Paul J.",High Court,https://en.wikipedia.org//wiki/Paul_Burns_(judge),7210
2021_IEHC_150,"Burns, Paul J.",High Court,https://en.wikipedia.org//wiki/Paul_Burns_(judge),7210
2021_IEHC_160,"Burns, Paul J.",High Court,https://en.wikipedia.org//wiki/Paul_Burns_(judge),7210
2021_IEHC_161,Burns J.,High Court,https://en.wikipedia.org//wiki/Tara_Burns,28461
2021_IEHC_164,Humphreys J.,High Court,https://en.wikipedia.org//wiki/Richard_Humphreys_(judge),3783
2021_IEHC_170,"Burns, Paul J.",High Court,https://en.wikipedia.org//wiki/Paul_Burns_(judge),7210
2021_IEHC_179,"Burns, Paul J.",High Court,https://en.wikipedia.org//wiki/Paul_Burns_(judge),7210
2021_IEHC_194,Sanfey J.,High Court,https://en.wikipedia.org//wiki/Mark_Sanfey,46967
2021_IEHC_195,"Burns, Paul J.",High Court,https://en.wikipedia.org//wiki/Paul_Burns_(judge),7210
2021_IEHC_196,"Burns, Paul J.",High Court,https://en.wikipedia.org//wiki/Paul_Burns_(judge),7210
2021_IEHC_197,"Burns, Paul J.",High Court,https://en.wikipedia.org//wiki/Paul_Burns_(judge),7210
2021_IEHC_198,"Burns, Paul J.",High Court,https://en.wikipedia.org//wiki/Paul_Burns_(judge),7210
2021_IEHC_206,"Burns, Paul J.",High Court,https://en.wikipedia.org//wiki/Paul_Burns_(judge),7210
2021_IEHC_207,"Burns, Paul J.",High Court,https://en.wikipedia.org//wiki/Paul_Burns_(judge),7210
2021_IEHC_210,"Burns, Paul J.",High Court,https://en.wikipedia.org//wiki/Paul_Burns_(judge),7210
2021_IEHC_226,Burns J.,High Court,https://en.wikipedia.org//wiki/Tara_Burns,28461
2021_IEHC_227,Burns J.,High Court,https://en.wikipedia.org//wiki/Tara_Burns,28461
2021_IEHC_236,"Burns, Paul J.",High Court,https://en.wikipedia.org//wiki/Paul_Burns_(judge),7210
2021_IEHC_241,Hunt J.,High Court,https://en.wikipedia.org//wiki/Tony_Hunt_(judge),63239
2021_IEHC_270,"Burns, Paul J.",High Court,https://en.wikipedia.org//wiki/Paul_Burns_(judge),7210
2021_IEHC_271,"Burns, Paul J.",High Court,https://en.wikipedia.org//wiki/Paul_Burns_(judge),7210
2021_IEHC_275,Burns J.,High Court,https://en.wikipedia.org//wiki/Tara_Burns,28461
2021_IEHC_276,Burns J.,High Court,https://en.wikipedia.org//wiki/Tara_Burns,28461
2021_IEHC_289,"Burns, Paul J.",High Court,https://en.wikipedia.org//wiki/Paul_Burns_(judge),7210
2021_IEHC_292,"Burns, Paul J.",High Court,https://en.wikipedia.org//wiki/Paul_Burns_(judge),7210
2021_IEHC_294,"Burns, Paul J.",High Court,https://en.wikipedia.org//wiki/Paul_Burns_(judge),7210
2021_IEHC_302,Burns J.,High Court,https://en.wikipedia.org//wiki/Tara_Burns,28461
2021_IEHC_305,"Burns, Paul J.",High Court,https://en.wikipedia.org//wiki/Paul_Burns_(judge),7210
2021_IEHC_313,Barrett J.,High Court,https://en.wikipedia.org//wiki/Max_Barrett_(judge),59347
2021_IEHC_316,"Burns, Paul J.",High Court,https://en.wikipedia.org//wiki/Paul_Burns_(judge),7210
2021_IEHC_330,"O'Connor, Tony J.",High Court,https://en.wikipedia.org//wiki/Tony_O%27Connor_(judge),55629
2021_IEHC_374,Hunt J.,High Court,https://en.wikipedia.org//wiki/Tony_Hunt_(judge),63239
2021_IEHC_375,"Burns, Paul J.",High Court,https://en.wikipedia.org//wiki/Paul_Burns_(judge),7210
2021_IEHC_385,Twomey J.,High Court,https://en.wikipedia.org//wiki/Michael_Twomey_(judge),21245
2021_IEHC_404,"Burns, Paul J.",High Court,https://en.wikipedia.org//wiki/Paul_Burns_(judge),7210
2021_IEHC_405,"Burns, Paul J.",High Court,https://en.wikipedia.org//wiki/Paul_Burns_(judge),7210
2021_IEHC_413,"Burns, Paul J.",High Court,https://en.wikipedia.org//wiki/Paul_Burns_(judge),7210
2021_IEHC_414,"Burns, Paul J.",High Court,https://en.wikipedia.org//wiki/Paul_Burns_(judge),7210
2021_IEHC_426,"Burns, Paul J.",High Court,https://en.wikipedia.org//wiki/Paul_Burns_(judge),7210
2021_IEHC_438,Barrett J.,High Court,https://en.wikipedia.org//wiki/Max_Barrett_(judge),59347
2021_IEHC_439,Barrett J.,High Court,https://en.wikipedia.org//wiki/Max_Barrett_(judge),59347
2021_IEHC_441,"Burns, Paul J.",High Court,https://en.wikipedia.org//wiki/Paul_Burns_(judge),7210
2021_IEHC_445,"Burns, Paul J.",High Court,https://en.wikipedia.org//wiki/Paul_Burns_(judge),7210
2021_IEHC_460,"Burns, Paul J.",High Court,https://en.wikipedia.org//wiki/Paul_Burns_(judge),7210
2021_IEHC_461,"Burns, Paul J.",High Court,https://en.wikipedia.org//wiki/Paul_Burns_(judge),7210
2021_IEHC_491,"Burns, Paul J.",High Court,https://en.wikipedia.org//wiki/Paul_Burns_(judge),7210
2021_IEHC_494,Burns J.,High Court,https://en.wikipedia.org//wiki/Tara_Burns,28461
2021_IEHC_496,Burns J.,High Court,https://en.wikipedia.org//wiki/Tara_Burns,28461
2021_IEHC_506,"Burns, Paul J.",High Court,https://en.wikipedia.org//wiki/Paul_Burns_(judge),7210
2021_IEHC_508,"Burns, Paul J.",High Court,https://en.wikipedia.org//wiki/Paul_Burns_(judge),7210
2021_IEHC_510,"Burns, Paul J.",High Court,https://en.wikipedia.org//wiki/Paul_Burns_(judge),7210
2021_IEHC_519,Barrett J.,High Court,https://en.wikipedia.org//wiki/Max_Barrett_(judge),59347
2021_IEHC_521,Barrett J.,High Court,https://en.wikipedia.org//wiki/Max_Barrett_(judge),59347
2021_IEHC_537,"Burns, Paul J.",High Court,https://en.wikipedia.org//wiki/Paul_Burns_(judge),7210
2021_IEHC_546,Burns J.,High Court,https://en.wikipedia.org//wiki/Tara_Burns,28461
2021_IEHC_547,"Burns, Paul J.",High Court,https://en.wikipedia.org//wiki/Paul_Burns_(judge),7210
2021_IEHC_555,"Burns, Paul J.",High Court,https://en.wikipedia.org//wiki/Paul_Burns_(judge),7210
2021_IEHC_572,Donnelly J.,Court of Appeal,https://en.wikipedia.org//wiki/Aileen_Donnelly,43866
2021_IEHC_580,"Burns, Paul J.",High Court,https://en.wikipedia.org//wiki/Paul_Burns_(judge),7210
2021_IEHC_581,"Burns, Paul J.",High Court,https://en.wikipedia.org//wiki/Paul_Burns_(judge),7210
2021_IEHC_582,"Burns, Paul J.",High Court,https://en.wikipedia.org//wiki/Paul_Burns_(judge),7210
2021_IEHC_584,"Burns, Paul J.",High Court,https://en.wikipedia.org//wiki/Paul_Burns_(judge),7210
2021_IEHC_585,Burns J.,High Court,https://en.wikipedia.org//wiki/Tara_Burns,28461
2021_IEHC_586,Burns J.,High Court,https://en.wikipedia.org//wiki/Tara_Burns,28461
2021_IEHC_587,"Burns, Paul J.",High Court,https://en.wikipedia.org//wiki/Paul_Burns_(judge),7210
2021_IEHC_588,Burns J.,High Court,https://en.wikipedia.org//wiki/Tara_Burns,28461
2021_IEHC_589,Burns J.,High Court,https://en.wikipedia.org//wiki/Tara_Burns,28461
2021_IEHC_590,"Burns, Paul J.",High Court,https://en.wikipedia.org//wiki/Paul_Burns_(judge),7210
2021_IEHC_631,"Burns, Paul J.",High Court,https://en.wikipedia.org//wiki/Paul_Burns_(judge),7210
2021_IEHC_644,"Burns, Paul J.",High Court,https://en.wikipedia.org//wiki/Paul_Burns_(judge),7210
2021_IEHC_840,"Burns, Paul J.",High Court,https://en.wikipedia.org//wiki/Paul_Burns_(judge),7210
2021_IESC_14,"Clarke, C.J.",Supreme Court,https://en.wikipedia.org/wiki/Frank_Clarke_(judge),22458
2021_IESC_14,O'Donnell J.,Supreme Court,https://en.wikipedia.org/wiki/Donal_O%27Donnell,1552
2021_IESC_14,O'Donnell J.,Supreme Court,https://en.wikipedia.org/wiki/Donal_O%27Donnell,1552
2021_IESC_14,Dunne J.,Supreme Court,https://en.wikipedia.org//wiki/Elizabeth_Dunne,26176
2021_IESC_14,Charleton J.,Supreme Court,https://en.wikipedia.org//wiki/Peter_Charleton,60366
2021_IESC_14,Baker J.,Supreme Court,https://en.wikipedia.org//wiki/Marie_Baker,59697
2021_IESC_27,"Clarke, C.J.",Supreme Court,https://en.wikipedia.org/wiki/Frank_Clarke_(judge),22458
2021_IESC_27,Mac Menamin J.,Supreme Court,https://en.wikipedia.org/wiki/Frank_Clarke_(judge),57964
2021_IESC_27,Dunne J.,Supreme Court,https://en.wikipedia.org//wiki/Elizabeth_Dunne,26176
2021_IESC_27,O'Malley J.,Supreme Court,https://en.wikipedia.org//wiki/Iseult_O%27Malley,7730
2021_IESC_27,Baker J.,Supreme Court,https://en.wikipedia.org//wiki/Marie_Baker,59697
2021_IESC_32,O'Donnell J.,Supreme Court,https://en.wikipedia.org/wiki/Donal_O%27Donnell,1552
2021_IESC_32,O'Donnell J.,Supreme Court,https://en.wikipedia.org/wiki/Donal_O%27Donnell,1552
2021_IESC_32,Mac Menamin J.,Supreme Court,https://en.wikipedia.org//wiki/John_MacMenamin,57964
2021_IESC_32,Charleton J.,Supreme Court,https://en.wikipedia.org//wiki/Peter_Charleton,60366
2021_IESC_32,O'Malley J.,Supreme Court,https://en.wikipedia.org//wiki/Iseult_O%27Malley,7730
2021_IESC_32,Baker J.,Supreme Court,https://en.wikipedia.org//wiki/Marie_Baker,59697
2021_IESC_61,"Clarke, C.J.",Supreme Court,https://en.wikipedia.org/wiki/Frank_Clarke_(judge),22458
2021_IESC_61,O'Donnell J.,Supreme Court,https://en.wikipedia.org/wiki/Donal_O%27Donnell,1552
2021_IESC_61,O'Donnell J.,Supreme Court,https://en.wikipedia.org/wiki/Donal_O%27Donnell,1552
2021_IESC_61,Mac Menamin J.,Supreme Court,https://en.wikipedia.org//wiki/John_MacMenamin,57964
2021_IESC_61,Dunne J.,Supreme Court,https://en.wikipedia.org//wiki/Elizabeth_Dunne,26176
2021_IESC_61,Charleton J.,Supreme Court,https://en.wikipedia.org//wiki/Peter_Charleton,60366
2021_IESC_61,O'Malley J.,Supreme Court,https://en.wikipedia.org//wiki/Iseult_O%27Malley,7730
2021_IESC_61,Baker J.,Supreme Court,https://en.wikipedia.org//wiki/Marie_Baker,59697
2022_IECA_108,Donnelly J.,Court of Appeal,https://en.wikipedia.org//wiki/Aileen_Donnelly,43866
2022_IECA_108,Ni Raifeartaigh J.,Court of Appeal,https://en.wikipedia.org/wiki/%C3%9Ana_N%C3%AD_Raifeartaigh,53073
2022_IECA_108,Power J.,Court of Appeal,https://en.wikipedia.org//wiki/Ann_Power,37651
2022_IECA_108,Donnelly J.,Court of Appeal,https://en.wikipedia.org//wiki/Aileen_Donnelly,43866
2022_IECA_108,Ni Raifeartaigh J.,Court of Appeal,https://en.wikipedia.org/wiki/%C3%9Ana_N%C3%AD_Raifeartaigh,53073
2022_IECA_108,Power J.,Court of Appeal,https://en.wikipedia.org//wiki/Ann_Power,37651
2022_IECA_141,Murray J.,Supreme Court,https://en.wikipedia.org//wiki/Brian_Murray_(judge),2138
2022_IECA_141,Donnelly J.,Court of Appeal,https://en.wikipedia.org//wiki/Aileen_Donnelly,43866
2022_IECA_141,Ni Raifeartaigh J.,Court of Appeal,https://en.wikipedia.org/wiki/%C3%9Ana_N%C3%AD_Raifeartaigh,53073
2022_IECA_89,Ni Raifeartaigh J.,Court of Appeal,https://en.wikipedia.org/wiki/%C3%9Ana_N%C3%AD_Raifeartaigh,53073
2022_IECA_89,Power J.,Court of Appeal,https://en.wikipedia.org//wiki/Ann_Power,37651
2022_IECA_89,"O'Connor, Tony J.",High Court,https://en.wikipedia.org//wiki/Tony_O%27Connor_(judge),55629
2022_IEHC_143,Biggs J.,High Court,https://en.wikipedia.org//wiki/Caroline_Biggs,6915
2022_IEHC_159,Biggs J.,High Court,https://en.wikipedia.org//wiki/Caroline_Biggs,6915
2022_IEHC_182,Ferriter J.,High Court,https://en.wikipedia.org//wiki/Cian_Ferriter,39428
2022_IEHC_193,Biggs J.,High Court,https://en.wikipedia.org//wiki/Caroline_Biggs,6915
2022_IEHC_194,Biggs J.,High Court,https://en.wikipedia.org//wiki/Caroline_Biggs,6915
2022_IEHC_198,Ferriter J.,High Court,https://en.wikipedia.org//wiki/Cian_Ferriter,39428
2022_IEHC_211,Stack J.,High Court,https://en.wikipedia.org//wiki/Siobh%C3%A1n_Stack,46033
2022_IEHC_214,Donnelly J.,Court of Appeal,https://en.wikipedia.org//wiki/Aileen_Donnelly,43866
2022_IEHC_243,Barr J.,High Court,https://en.wikipedia.org//wiki/Anthony_Barr_(judge),28678
2022_IEHC_245,Hyland J.,High Court,https://en.wikipedia.org//wiki/Niamh_Hyland,5564
2022_IEHC_258,Heslin J.,High Court,https://en.wikipedia.org//wiki/Mark_Heslin,3178
2022_IEHC_261,Naidoo J.,High Court,https://en.wikipedia.org//wiki/Kerida_Naidoo,3340
2022_IEHC_266,Stack J.,High Court,https://en.wikipedia.org//wiki/Siobh%C3%A1n_Stack,46033
2022_IEHC_278,Phelan J.,High Court,https://en.wikipedia.org//wiki/Siobh%C3%A1n_Phelan,8597
2022_IEHC_279,Heslin J.,High Court,https://en.wikipedia.org//wiki/Mark_Heslin,3178
2022_IEHC_284,Barr J.,High Court,https://en.wikipedia.org//wiki/Anthony_Barr_(judge),28678
2022_IEHC_285,Biggs J.,High Court,https://en.wikipedia.org//wiki/Caroline_Biggs,6915
2022_IEHC_293,"Burns, Paul J.",High Court,https://en.wikipedia.org//wiki/Paul_Burns_(judge),7210
2022_IEHC_294,"Burns, Paul J.",High Court,https://en.wikipedia.org//wiki/Paul_Burns_(judge),7210
2022_IEHC_314,Biggs J.,High Court,https://en.wikipedia.org//wiki/Caroline_Biggs,6915
2022_IEHC_316,Biggs J.,High Court,https://en.wikipedia.org//wiki/Caroline_Biggs,6915
2022_IEHC_333,Reynolds J.,High Court,https://en.wikipedia.org//wiki/Leonie_Reynolds,12622
2022_IEHC_336,Stack J.,High Court,https://en.wikipedia.org//wiki/Siobh%C3%A1n_Stack,46033
2022_IEHC_339,Barr J.,High Court,https://en.wikipedia.org//wiki/Anthony_Barr_(judge),28678
